,VehicleID,FinancialYear,VehicleType,Manufacturer,ConditionScore,Year,ManufacturerAndVehicleType
13768,16216,2006-07,Light Goods Vehicle,Mercedes Benz,20,2006,Light Goods Vehicle Mercedes Benz
13769,16217,2002-03,Light Goods Vehicle,Mercedes Benz,70,2002,Light Goods Vehicle Mercedes Benz
13770,16217,2008-09,Light Goods Vehicle,Mercedes Benz,70,2008,Light Goods Vehicle Mercedes Benz
13771,16218,2001-02,Heavy Goods Vehicle,Mercedes Benz,50,2001,Heavy Goods Vehicle Mercedes Benz
13772,16219,2003-04,Light Goods Vehicle,Mercedes Benz,50,2003,Light Goods Vehicle Mercedes Benz
13773,16219,2009-10,Light Goods Vehicle,Mercedes Benz,45,2009,Light Goods Vehicle Mercedes Benz
13774,16220,2003-04,Personnel Vehicle,Volvo,85,2003,Personnel Vehicle Volvo
13775,16220,2007-08,Personnel Vehicle,Volvo,70,2007,Personnel Vehicle Volvo
13776,16223,2002-03,Heavy Goods Vehicle,Fiat,30,2002,Heavy Goods Vehicle Fiat
13777,16223,2008-09,Heavy Goods Vehicle,Fiat,10,2008,Heavy Goods Vehicle Fiat
13778,16226,2005-06,Light Goods Vehicle,Fiat,48,2005,Light Goods Vehicle Fiat
13779,16227,2003-04,Heavy Goods Vehicle,Fiat,65,2003,Heavy Goods Vehicle Fiat
13780,16227,2009-10,Heavy Goods Vehicle,Fiat,15,2009,Heavy Goods Vehicle Fiat
13781,16228,2004-05,Light Goods Vehicle,Volvo,35,2004,Light Goods Vehicle Volvo
13782,16228,2010-11,Light Goods Vehicle,Volvo,20,2010,Light Goods Vehicle Volvo
13783,16229,2003-04,Light Goods Vehicle,Volvo,0,2003,Light Goods Vehicle Volvo
13784,16229,2009-10,Light Goods Vehicle,Volvo,0,2009,Light Goods Vehicle Volvo
13785,16230,2008-09,Light Goods Vehicle,Volvo,30,2008,Light Goods Vehicle Volvo
13786,16230,2009-10,Light Goods Vehicle,Volvo,35,2009,Light Goods Vehicle Volvo
13787,16230,2010-11,Light Goods Vehicle,Volvo,35,2010,Light Goods Vehicle Volvo
13788,16231,2003-04,Personnel Vehicle,Volvo,85,2003,Personnel Vehicle Volvo
13789,16231,2007-08,Personnel Vehicle,Volvo,85,2007,Personnel Vehicle Volvo
13790,16232,2002-03,Personnel Vehicle,Volvo,80,2002,Personnel Vehicle Volvo
13791,16232,2008-09,Personnel Vehicle,Volvo,80,2008,Personnel Vehicle Volvo
13792,16235,2005-06,Personnel Vehicle,Volvo,55,2005,Personnel Vehicle Volvo
13793,16235,2011-12,Personnel Vehicle,Volvo,100,2011,Personnel Vehicle Volvo
13794,16237,2001-02,Light Goods Vehicle,Fiat,48,2001,Light Goods Vehicle Fiat
13795,16237,2011-12,Light Goods Vehicle,Fiat,50,2011,Light Goods Vehicle Fiat
13796,16239,2002-03,Personnel Vehicle,Mercedes Benz,70,2002,Personnel Vehicle Mercedes Benz
13797,16239,2008-09,Personnel Vehicle,Mercedes Benz,70,2008,Personnel Vehicle Mercedes Benz
13798,16240,2001-02,Personnel Vehicle,Mercedes Benz,75,2001,Personnel Vehicle Mercedes Benz
13799,16240,2008-09,Personnel Vehicle,Mercedes Benz,75,2008,Personnel Vehicle Mercedes Benz
13800,16242,2003-04,Heavy Goods Vehicle,Volvo,80,2003,Heavy Goods Vehicle Volvo
13801,16242,2007-08,Heavy Goods Vehicle,Volvo,80,2007,Heavy Goods Vehicle Volvo
13802,16243,2002-03,Personnel Vehicle,Volvo,70,2002,Personnel Vehicle Volvo
13803,16243,2008-09,Personnel Vehicle,Volvo,10,2008,Personnel Vehicle Volvo
13804,16244,2004-05,Light Goods Vehicle,Fiat,0,2004,Light Goods Vehicle Fiat
13805,16248,2004-05,Light Goods Vehicle,Mercedes Benz,60,2004,Light Goods Vehicle Mercedes Benz
13806,16248,2010-11,Light Goods Vehicle,Mercedes Benz,60,2010,Light Goods Vehicle Mercedes Benz
13807,16251,2001-02,Light Goods Vehicle,Mercedes Benz,50,2001,Light Goods Vehicle Mercedes Benz
