,VehicleID,FinancialYear,VehicleType,Manufacturer,ConditionScore,Year,Month
7716,9860,2002-03,Light Goods Vehicle,Renault,70,2002,3
7717,9861,2011-12,Personnel Vehicle,Renault,80,2011,12
7718,9863,2001-02,Light Goods Vehicle,Renault,20,2001,2
7719,9863,2010-11,Light Goods Vehicle,Renault,20,2010,11
7720,9865,2001-02,Light Goods Vehicle,MAN,20,2001,2
7721,9865,2008-09,Light Goods Vehicle,MAN,45,2008,9
7722,9866,2006-07,Heavy Goods Vehicle,Renault,75,2006,7
7723,9866,2011-12,Heavy Goods Vehicle,Renault,60,2011,12
7724,9867,2010-11,Personnel Vehicle,Renault,40,2010,11
7725,9868,2005-06,Light Goods Vehicle,Iveco,0,2005,6
7726,9869,2001-02,Heavy Goods Vehicle,DAF,50,2001,2
7727,9870,2003-04,Heavy Goods Vehicle,Ford,15,2003,4
7728,9870,2009-10,Heavy Goods Vehicle,Ford,15,2009,10
7729,9871,2003-04,Light Goods Vehicle,Ford,70,2003,4
7730,9872,2003-04,Heavy Goods Vehicle,DAF,10,2003,4
7731,9872,2010-11,Heavy Goods Vehicle,DAF,50,2010,11
7732,9874,2005-06,Heavy Goods Vehicle,Ford,50,2005,6
7733,9874,2011-12,Heavy Goods Vehicle,Ford,30,2011,12
7734,9875,2008-09,Heavy Goods Vehicle,Ford,30,2008,9
7735,9877,2006-07,Personnel Vehicle,Renault,75,2006,7
7736,9880,2004-05,Heavy Goods Vehicle,Renault,60,2004,5
7737,9881,2006-07,Light Goods Vehicle,Iveco,48,2006,7
7738,9882,2003-04,Heavy Goods Vehicle,MAN,60,2003,4
7739,9882,2009-10,Heavy Goods Vehicle,MAN,15,2009,10
7740,9883,2006-07,Light Goods Vehicle,MAN,65,2006,7
7741,9889,2005-06,Heavy Goods Vehicle,Renault,60,2005,6
7742,9889,2011-12,Heavy Goods Vehicle,Renault,60,2011,12
7743,9890,2002-03,Light Goods Vehicle,Iveco,20,2002,3
7744,9890,2007-08,Light Goods Vehicle,Iveco,10,2007,8
7745,9891,2003-04,Light Goods Vehicle,Iveco,20,2003,4
7746,9893,2004-05,Heavy Goods Vehicle,Iveco,50,2004,5
7747,9893,2010-11,Heavy Goods Vehicle,Iveco,50,2010,11
7748,9894,2003-04,Heavy Goods Vehicle,Renault,60,2003,4
7749,9895,2001-02,Personnel Vehicle,Renault,90,2001,2
7750,9896,2010-11,Heavy Goods Vehicle,Renault,60,2010,11
7751,9898,2004-05,Light Goods Vehicle,MAN,50,2004,5
7752,9900,2004-05,Light Goods Vehicle,Iveco,20,2004,5
7753,9901,2004-05,Light Goods Vehicle,DAF,50,2004,5
7754,9902,2003-04,Heavy Goods Vehicle,Ford,30,2003,4
7755,9902,2009-10,Heavy Goods Vehicle,Ford,30,2009,10
7756,9905,2005-06,Heavy Goods Vehicle,Ford,30,2005,6
7757,9909,2002-03,Light Goods Vehicle,MAN,65,2002,3
7758,9910,2002-03,Heavy Goods Vehicle,Iveco,5,2002,3
7759,9910,2008-09,Heavy Goods Vehicle,Iveco,0,2008,9
7760,9911,2002-03,Heavy Goods Vehicle,MAN,30,2002,3
7761,9912,2003-04,Heavy Goods Vehicle,MAN,60,2003,4
7762,9912,2010-11,Heavy Goods Vehicle,MAN,60,2010,11
7763,9915,2005-06,Light Goods Vehicle,Iveco,55,2005,6
7764,9915,2011-12,Light Goods Vehicle,Iveco,55,2011,12
7765,9918,2001-02,Heavy Goods Vehicle,Iveco,50,2001,2
7766,9920,2007-08,Light Goods Vehicle,Iveco,65,2007,8
7767,9921,2005-06,Light Goods Vehicle,MAN,55,2005,6
7768,9922,2001-02,Light Goods Vehicle,Volkswagen,50,2001,2
7769,9924,2003-04,Personnel Vehicle,MAN,70,2003,4
7770,9924,2011-12,Personnel Vehicle,MAN,50,2011,12
7771,9925,2011-12,Heavy Goods Vehicle,MAN,60,2011,12
7772,9926,2002-03,Heavy Goods Vehicle,Iveco,100,2002,3
7773,9926,2007-08,Heavy Goods Vehicle,Iveco,100,2007,8
7774,9927,2003-04,Light Goods Vehicle,Iveco,48,2003,4
7775,9928,2003-04,Light Goods Vehicle,Iveco,10,2003,4
7776,9929,2006-07,Light Goods Vehicle,Iveco,65,2006,7
7777,9930,2003-04,Heavy Goods Vehicle,Renault,100,2003,4
7778,9931,2002-03,Heavy Goods Vehicle,Renault,50,2002,3
7779,9933,2005-06,Personnel Vehicle,Volkswagen,80,2005,6
7780,9934,2009-10,Heavy Goods Vehicle,Renault,30,2009,10
7781,9935,2005-06,Light Goods Vehicle,Iveco,35,2005,6
7782,9938,2003-04,Light Goods Vehicle,Ford,45,2003,4
7783,9938,2010-11,Light Goods Vehicle,Ford,10,2010,11
7784,9939,2008-09,Heavy Goods Vehicle,Ford,50,2008,9
7785,9941,2007-08,Light Goods Vehicle,Ford,55,2007,8
7786,9942,2005-06,Heavy Goods Vehicle,Ford,60,2005,6
7787,9942,2011-12,Heavy Goods Vehicle,Ford,60,2011,12
7788,9945,2007-08,Heavy Goods Vehicle,Iveco,15,2007,8
7789,9946,2004-05,Heavy Goods Vehicle,Renault,30,2004,5
7790,9946,2010-11,Heavy Goods Vehicle,Renault,60,2010,11
7791,9947,2002-03,Heavy Goods Vehicle,Iveco,60,2002,3
7792,9947,2008-09,Heavy Goods Vehicle,Iveco,50,2008,9
7793,9949,2005-06,Heavy Goods Vehicle,Iveco,30,2005,6
7794,9950,2006-07,Heavy Goods Vehicle,Iveco,5,2006,7
7795,9951,2005-06,Heavy Goods Vehicle,Iveco,65,2005,6
7796,9951,2011-12,Heavy Goods Vehicle,Iveco,30,2011,12
7797,9952,2010-11,Light Goods Vehicle,Iveco,20,2010,11
7798,9953,2005-06,Light Goods Vehicle,Iveco,20,2005,6
7799,9954,2002-03,Heavy Goods Vehicle,Iveco,0,2002,3
7800,9954,2011-12,Heavy Goods Vehicle,Iveco,5,2011,12
7801,9955,2004-05,Light Goods Vehicle,MAN,40,2004,5
7802,9956,2003-04,Personnel Vehicle,MAN,85,2003,4
7803,9956,2011-12,Personnel Vehicle,MAN,85,2011,12
7804,9957,2005-06,Heavy Goods Vehicle,Renault,5,2005,6
7805,9959,2005-06,Light Goods Vehicle,Renault,85,2005,6
7806,9961,2009-10,Heavy Goods Vehicle,Renault,5,2009,10
7807,9962,2001-02,Light Goods Vehicle,Renault,45,2001,2
7808,9962,2010-11,Light Goods Vehicle,Renault,45,2010,11
7809,9963,2001-02,Light Goods Vehicle,MAN,45,2001,2
7810,9964,2006-07,Personnel Vehicle,Renault,70,2006,7
7811,9965,2002-03,Light Goods Vehicle,Renault,20,2002,3
7812,9967,2003-04,Personnel Vehicle,DAF,70,2003,4
7813,9969,2001-02,Personnel Vehicle,Iveco,70,2001,2
7814,9971,2005-06,Heavy Goods Vehicle,DAF,40,2005,6
7815,9972,2008-09,Light Goods Vehicle,Ford,30,2008,9
7816,9973,2000-01,Light Goods Vehicle,Ford,58,2000,1
7817,9973,2008-09,Light Goods Vehicle,Ford,20,2008,9
7818,9975,2011-12,Light Goods Vehicle,Ford,65,2011,12
7819,9981,2002-03,Heavy Goods Vehicle,Renault,5,2002,3
7820,9981,2011-12,Heavy Goods Vehicle,Renault,5,2011,12
7821,9982,2004-05,Heavy Goods Vehicle,Iveco,50,2004,5
7822,9982,2011-12,Heavy Goods Vehicle,Iveco,10,2011,12
7823,9983,2009-10,Personnel Vehicle,MAN,80,2009,10
7824,9984,2003-04,Light Goods Vehicle,MAN,70,2003,4
7825,9986,2005-06,Heavy Goods Vehicle,Iveco,65,2005,6
7826,9986,2011-12,Heavy Goods Vehicle,Iveco,50,2011,12
7827,9988,2006-07,Light Goods Vehicle,Iveco,45,2006,7
7828,9989,2002-03,Light Goods Vehicle,Iveco,48,2002,3
7829,9990,2005-06,Light Goods Vehicle,MAN,70,2005,6
7830,9993,2005-06,Personnel Vehicle,Renault,85,2005,6
7831,9994,2006-07,Light Goods Vehicle,Iveco,20,2006,7
7832,9996,2001-02,Heavy Goods Vehicle,Renault,70,2001,2
7833,9997,2001-02,Light Goods Vehicle,Renault,35,2001,2
7834,9998,2001-02,Personnel Vehicle,Renault,70,2001,2
7835,9998,2010-11,Personnel Vehicle,Renault,45,2010,11
7836,9999,2004-05,Light Goods Vehicle,Renault,50,2004,5
7837,9999,2010-11,Light Goods Vehicle,Renault,50,2010,11
7838,10000,2003-04,Heavy Goods Vehicle,MAN,60,2003,4
7839,10000,2009-10,Heavy Goods Vehicle,MAN,65,2009,10
7840,10002,2002-03,Personnel Vehicle,DAF,30,2002,3
7841,10003,2002-03,Heavy Goods Vehicle,DAF,65,2002,3
7842,10003,2008-09,Heavy Goods Vehicle,DAF,50,2008,9
7843,10003,2011-12,Heavy Goods Vehicle,DAF,15,2011,12
7844,10005,2008-09,Light Goods Vehicle,Ford,50,2008,9
7845,10006,2001-02,Light Goods Vehicle,Ford,50,2001,2
7846,10009,2005-06,Heavy Goods Vehicle,DAF,65,2005,6
7847,10012,2002-03,Light Goods Vehicle,Volkswagen,65,2002,3
7848,10013,2011-12,Light Goods Vehicle,Ford,45,2011,12
7849,10014,2003-04,Personnel Vehicle,Volkswagen,85,2003,4
7850,10018,2006-07,Light Goods Vehicle,Ford,50,2006,7
7851,10019,2010-11,Heavy Goods Vehicle,Ford,10,2010,11
7852,10020,2006-07,Light Goods Vehicle,Ford,20,2006,7
7853,10021,2001-02,Personnel Vehicle,MAN,100,2001,2
7854,10022,2007-08,Heavy Goods Vehicle,Volkswagen,50,2007,8
7855,10023,2005-06,Light Goods Vehicle,Iveco,20,2005,6
7856,10024,2008-09,Light Goods Vehicle,MAN,68,2008,9
7857,10025,2004-05,Personnel Vehicle,Renault,50,2004,5
7858,10025,2010-11,Personnel Vehicle,Renault,55,2010,11
7859,10026,2005-06,Light Goods Vehicle,Iveco,40,2005,6
7860,10028,2006-07,Light Goods Vehicle,MAN,70,2006,7
7861,10029,2007-08,Heavy Goods Vehicle,MAN,30,2007,8
7862,10030,2006-07,Light Goods Vehicle,Iveco,85,2006,7
7863,10031,2002-03,Heavy Goods Vehicle,Renault,15,2002,3
7864,10032,2007-08,Heavy Goods Vehicle,Volkswagen,65,2007,8
7865,10034,2007-08,Heavy Goods Vehicle,Renault,65,2007,8
7866,10035,2002-03,Light Goods Vehicle,Renault,55,2002,3
7867,10036,2009-10,Personnel Vehicle,DAF,80,2009,10
7868,10037,2005-06,Light Goods Vehicle,DAF,55,2005,6
7869,10037,2011-12,Light Goods Vehicle,DAF,50,2011,12
7870,10039,2006-07,Personnel Vehicle,Iveco,50,2006,7
7871,10040,2000-01,Light Goods Vehicle,Ford,50,2000,1
7872,10040,2008-09,Light Goods Vehicle,Ford,45,2008,9
7873,10041,2005-06,Heavy Goods Vehicle,Ford,50,2005,6
7874,10041,2011-12,Heavy Goods Vehicle,Ford,10,2011,12
7875,10045,2003-04,Light Goods Vehicle,Ford,60,2003,4
7876,10046,2007-08,Light Goods Vehicle,MAN,45,2007,8
7877,10047,2002-03,Light Goods Vehicle,Renault,20,2002,3
7878,10048,2004-05,Personnel Vehicle,Renault,70,2004,5
7879,10048,2010-11,Personnel Vehicle,Renault,85,2010,11
7880,10049,2002-03,Light Goods Vehicle,MAN,20,2002,3
7881,10050,2002-03,Heavy Goods Vehicle,Iveco,40,2002,3
7882,10051,2003-04,Heavy Goods Vehicle,Renault,15,2003,4
7883,10051,2009-10,Heavy Goods Vehicle,Renault,50,2009,10
7884,10052,2005-06,Heavy Goods Vehicle,Iveco,65,2005,6
7885,10052,2011-12,Heavy Goods Vehicle,Iveco,50,2011,12
7886,10053,2005-06,Light Goods Vehicle,Iveco,50,2005,6
7887,10054,2001-02,Light Goods Vehicle,Iveco,40,2001,2
7888,10054,2008-09,Light Goods Vehicle,Iveco,50,2008,9
7889,10055,2002-03,Light Goods Vehicle,Iveco,45,2002,3
7890,10056,2003-04,Heavy Goods Vehicle,Renault,65,2003,4
7891,10059,2007-08,Heavy Goods Vehicle,MAN,30,2007,8
7892,10060,2004-05,Light Goods Vehicle,Iveco,20,2004,5
7893,10061,2006-07,Light Goods Vehicle,Iveco,40,2006,7
7894,10063,2001-02,Heavy Goods Vehicle,Renault,70,2001,2
7895,10065,2003-04,Heavy Goods Vehicle,Renault,60,2003,4
7896,10065,2009-10,Heavy Goods Vehicle,Renault,40,2009,10
7897,10066,2005-06,Light Goods Vehicle,DAF,75,2005,6
7898,10068,2011-12,Light Goods Vehicle,DAF,55,2011,12
7899,10069,2002-03,Heavy Goods Vehicle,Iveco,60,2002,3
7900,10069,2007-08,Heavy Goods Vehicle,Iveco,30,2007,8
7901,10071,2006-07,Heavy Goods Vehicle,Ford,65,2006,7
7902,10072,2011-12,Light Goods Vehicle,Ford,40,2011,12
7903,10073,2008-09,Light Goods Vehicle,Ford,70,2008,9
7904,10075,2002-03,Heavy Goods Vehicle,Renault,60,2002,3
7905,10075,2006-07,Heavy Goods Vehicle,Renault,65,2006,7
7906,10078,2007-08,Heavy Goods Vehicle,Ford,30,2007,8
7907,10079,2010-11,Light Goods Vehicle,Ford,40,2010,11
7908,10082,2007-08,Heavy Goods Vehicle,MAN,50,2007,8
7909,10084,2004-05,Light Goods Vehicle,Iveco,35,2004,5
7910,10086,2001-02,Light Goods Vehicle,MAN,40,2001,2
7911,10087,2006-07,Light Goods Vehicle,Iveco,65,2006,7
7912,10088,2004-05,Personnel Vehicle,Renault,100,2004,5
7913,10089,2002-03,Light Goods Vehicle,Iveco,40,2002,3
7914,10090,2005-06,Light Goods Vehicle,MAN,20,2005,6
7915,10091,2005-06,Light Goods Vehicle,Iveco,45,2005,6
7916,10092,2002-03,Heavy Goods Vehicle,Iveco,5,2002,3
7917,10092,2007-08,Heavy Goods Vehicle,Iveco,100,2007,8
7918,10093,2006-07,Light Goods Vehicle,Iveco,20,2006,7
7919,10094,2011-12,Light Goods Vehicle,Iveco,50,2011,12
7920,10096,2003-04,Heavy Goods Vehicle,Renault,30,2003,4
7921,10097,2005-06,Heavy Goods Vehicle,Renault,100,2005,6
7922,10097,2011-12,Heavy Goods Vehicle,Renault,100,2011,12
7923,10098,2001-02,Heavy Goods Vehicle,Renault,30,2001,2
7924,10098,2010-11,Heavy Goods Vehicle,Renault,60,2010,11
7925,10099,2001-02,Heavy Goods Vehicle,Renault,50,2001,2
7926,10100,2009-10,Personnel Vehicle,Renault,45,2009,10
7927,10101,2006-07,Heavy Goods Vehicle,DAF,30,2006,7
7928,10103,2008-09,Light Goods Vehicle,Volkswagen,20,2008,9
7929,10106,2004-05,Light Goods Vehicle,Ford,35,2004,5
7930,10106,2010-11,Light Goods Vehicle,Ford,35,2010,11
7931,10110,2003-04,Light Goods Vehicle,Volkswagen,48,2003,4
7932,10111,2002-03,Light Goods Vehicle,Renault,20,2002,3
7933,10112,2004-05,Light Goods Vehicle,Renault,50,2004,5
7934,10112,2010-11,Light Goods Vehicle,Renault,48,2010,11
7935,10113,2002-03,Heavy Goods Vehicle,MAN,80,2002,3
7936,10115,2005-06,Heavy Goods Vehicle,Renault,15,2005,6
7937,10116,2003-04,Heavy Goods Vehicle,MAN,65,2003,4
7938,10117,2005-06,Light Goods Vehicle,MAN,55,2005,6
7939,10118,2005-06,Heavy Goods Vehicle,Iveco,15,2005,6
7940,10119,2002-03,Light Goods Vehicle,Iveco,55,2002,3
7941,10119,2008-09,Light Goods Vehicle,Iveco,0,2008,9
7942,10120,2007-08,Light Goods Vehicle,MAN,50,2007,8
7943,10121,2005-06,Light Goods Vehicle,MAN,55,2005,6
7944,10121,2006-07,Light Goods Vehicle,MAN,50,2006,7
7945,10122,2010-11,Heavy Goods Vehicle,MAN,80,2010,11
7946,10123,2006-07,Light Goods Vehicle,MAN,65,2006,7
7947,10124,2005-06,Heavy Goods Vehicle,Renault,60,2005,6
7948,10128,2004-05,Light Goods Vehicle,Renault,20,2004,5
7949,10128,2010-11,Light Goods Vehicle,Renault,20,2010,11
7950,10130,2005-06,Light Goods Vehicle,Iveco,10,2005,6
7951,10131,2005-06,Personnel Vehicle,DAF,85,2005,6
7952,10133,2007-08,Heavy Goods Vehicle,DAF,10,2007,8
7953,10136,2005-06,Heavy Goods Vehicle,Ford,100,2005,6
7954,10137,2004-05,Heavy Goods Vehicle,DAF,100,2004,5
7955,10138,2002-03,Heavy Goods Vehicle,DAF,80,2002,3
7956,10139,2007-08,Light Goods Vehicle,Ford,40,2007,8
7957,10140,2006-07,Light Goods Vehicle,Renault,20,2006,7
7958,10144,2003-04,Heavy Goods Vehicle,MAN,65,2003,4
7959,10144,2010-11,Heavy Goods Vehicle,MAN,60,2010,11
7960,10145,2003-04,Light Goods Vehicle,MAN,20,2003,4
7961,10146,2003-04,Heavy Goods Vehicle,Renault,10,2003,4
7962,10146,2009-10,Heavy Goods Vehicle,Renault,50,2009,10
7963,10149,2005-06,Heavy Goods Vehicle,Iveco,50,2005,6
7964,10150,2002-03,Personnel Vehicle,Iveco,100,2002,3
7965,10150,2008-09,Personnel Vehicle,Iveco,70,2008,9
7966,10151,2002-03,Heavy Goods Vehicle,Iveco,65,2002,3
7967,10151,2011-12,Heavy Goods Vehicle,Iveco,30,2011,12
7968,10152,2006-07,Light Goods Vehicle,MAN,50,2006,7
7969,10154,2001-02,Light Goods Vehicle,MAN,50,2001,2
7970,10155,2006-07,Light Goods Vehicle,MAN,50,2006,7
7971,10155,2007-08,Light Goods Vehicle,MAN,65,2007,8
7972,10156,2000-01,Heavy Goods Vehicle,Volkswagen,65,2000,1
7973,10157,2003-04,Light Goods Vehicle,Volkswagen,60,2003,4
7974,10159,2004-05,Light Goods Vehicle,Iveco,35,2004,5
7975,10159,2010-11,Light Goods Vehicle,Iveco,0,2010,11
7976,10160,2006-07,Heavy Goods Vehicle,Iveco,50,2006,7
7977,10163,2003-04,Personnel Vehicle,Renault,80,2003,4
7978,10164,2001-02,Light Goods Vehicle,Renault,40,2001,2
7979,10164,2010-11,Light Goods Vehicle,Renault,85,2010,11
7980,10165,2005-06,Heavy Goods Vehicle,Iveco,30,2005,6
7981,10167,2005-06,Light Goods Vehicle,Iveco,35,2005,6
7982,10169,2004-05,Heavy Goods Vehicle,Ford,60,2004,5
7983,10170,2007-08,Light Goods Vehicle,Volkswagen,70,2007,8
7984,10172,2007-08,Heavy Goods Vehicle,Ford,80,2007,8
7985,10173,2002-03,Heavy Goods Vehicle,Renault,50,2002,3
7986,10173,2006-07,Heavy Goods Vehicle,Renault,65,2006,7
7987,10173,2010-11,Heavy Goods Vehicle,Renault,60,2010,11
7988,10174,2008-09,Heavy Goods Vehicle,Ford,50,2008,9
7989,10178,2002-03,Light Goods Vehicle,Renault,20,2002,3
7990,10181,2005-06,Light Goods Vehicle,Renault,20,2005,6
7991,10182,2005-06,Light Goods Vehicle,Iveco,20,2005,6
7992,10184,2005-06,Heavy Goods Vehicle,Iveco,40,2005,6
7993,10184,2011-12,Heavy Goods Vehicle,Iveco,15,2011,12
7994,10186,2002-03,Light Goods Vehicle,Iveco,65,2002,3
7995,10186,2008-09,Light Goods Vehicle,Iveco,40,2008,9
7996,10187,2007-08,Light Goods Vehicle,Iveco,0,2007,8
7997,10189,2001-02,Light Goods Vehicle,MAN,20,2001,2
7998,10190,2000-01,Heavy Goods Vehicle,Volkswagen,15,2000,1
7999,10191,2005-06,Light Goods Vehicle,Iveco,40,2005,6
8000,10193,2007-08,Heavy Goods Vehicle,MAN,60,2007,8
8001,10198,2004-05,Personnel Vehicle,Iveco,75,2004,5
8002,10198,2010-11,Personnel Vehicle,Iveco,70,2010,11
8003,10199,2002-03,Light Goods Vehicle,Iveco,35,2002,3
8004,10199,2008-09,Light Goods Vehicle,Iveco,20,2008,9
8005,10200,2003-04,Light Goods Vehicle,MAN,90,2003,4
8006,10201,2008-09,Light Goods Vehicle,Iveco,0,2008,9
8007,10203,2006-07,Light Goods Vehicle,MAN,50,2006,7
8008,10204,2005-06,Heavy Goods Vehicle,Iveco,50,2005,6
8009,10204,2011-12,Heavy Goods Vehicle,Iveco,60,2011,12
8010,10206,2002-03,Personnel Vehicle,MAN,85,2002,3
8011,10207,2006-07,Heavy Goods Vehicle,Iveco,50,2006,7
8012,10208,2006-07,Heavy Goods Vehicle,Volkswagen,30,2006,7
8013,10209,2001-02,Light Goods Vehicle,MAN,50,2001,2
8014,10209,2010-11,Light Goods Vehicle,MAN,50,2010,11
8015,10210,2002-03,Light Goods Vehicle,Volkswagen,55,2002,3
8016,10212,2009-10,Light Goods Vehicle,Iveco,70,2009,10
8017,10213,2003-04,Heavy Goods Vehicle,Iveco,50,2003,4
8018,10215,2005-06,Light Goods Vehicle,Renault,0,2005,6
8019,10217,2004-05,Light Goods Vehicle,Renault,50,2004,5
8020,10217,2010-11,Light Goods Vehicle,Renault,20,2010,11
8021,10218,2006-07,Personnel Vehicle,Renault,70,2006,7
8022,10219,2005-06,Light Goods Vehicle,Iveco,5,2005,6
8023,10219,2011-12,Light Goods Vehicle,Iveco,5,2011,12
8024,10221,2005-06,Light Goods Vehicle,Renault,20,2005,6
8025,10224,2002-03,Light Goods Vehicle,Iveco,0,2002,3
8026,10224,2008-09,Light Goods Vehicle,Iveco,0,2008,9
8027,10226,2005-06,Heavy Goods Vehicle,Renault,15,2005,6
8028,10226,2011-12,Heavy Goods Vehicle,Renault,15,2011,12
8029,10227,2005-06,Heavy Goods Vehicle,Iveco,5,2005,6
8030,10230,2005-06,Light Goods Vehicle,Iveco,50,2005,6
8031,10231,2001-02,Light Goods Vehicle,Iveco,40,2001,2
8032,10231,2007-08,Light Goods Vehicle,Iveco,20,2007,8
8033,10232,2008-09,Light Goods Vehicle,Iveco,0,2008,9
8034,10233,2003-04,Personnel Vehicle,Iveco,85,2003,4
8035,10233,2008-09,Personnel Vehicle,Iveco,75,2008,9
8036,10234,2008-09,Heavy Goods Vehicle,Iveco,65,2008,9
8037,10235,2005-06,Heavy Goods Vehicle,Renault,30,2005,6
8038,10235,2011-12,Heavy Goods Vehicle,Renault,30,2011,12
8039,10237,2005-06,Heavy Goods Vehicle,Renault,15,2005,6
8040,10237,2011-12,Heavy Goods Vehicle,Renault,15,2011,12
8041,10238,2006-07,Personnel Vehicle,Renault,70,2006,7
8042,10240,2004-05,Personnel Vehicle,DAF,60,2004,5
8043,10244,2005-06,Heavy Goods Vehicle,DAF,80,2005,6
8044,10245,2000-01,Light Goods Vehicle,Volkswagen,50,2000,1
8045,10245,2008-09,Light Goods Vehicle,Volkswagen,45,2008,9
8046,10246,2000-01,Heavy Goods Vehicle,Ford,30,2000,1
8047,10246,2008-09,Heavy Goods Vehicle,Ford,30,2008,9
8048,10249,2000-01,Heavy Goods Vehicle,Ford,100,2000,1
8049,10250,2007-08,Light Goods Vehicle,Ford,70,2007,8
8050,10251,2006-07,Personnel Vehicle,DAF,80,2006,7
8051,10251,2007-08,Personnel Vehicle,DAF,80,2007,8
8052,10252,2006-07,Heavy Goods Vehicle,Iveco,50,2006,7
8053,10255,2003-04,Heavy Goods Vehicle,Renault,65,2003,4
8054,10255,2009-10,Heavy Goods Vehicle,Renault,100,2009,10
8055,10258,2007-08,Light Goods Vehicle,MAN,45,2007,8
8056,10259,2002-03,Light Goods Vehicle,Iveco,50,2002,3
8057,10259,2009-10,Light Goods Vehicle,Iveco,20,2009,10
8058,10261,2003-04,Heavy Goods Vehicle,Volkswagen,15,2003,4
8059,10262,2001-02,Light Goods Vehicle,Iveco,40,2001,2
8060,10262,2008-09,Light Goods Vehicle,Iveco,20,2008,9
8061,10263,2011-12,Light Goods Vehicle,Iveco,0,2011,12
8062,10264,2003-04,Light Goods Vehicle,Renault,45,2003,4
8063,10266,2006-07,Light Goods Vehicle,Iveco,20,2006,7
8064,10267,2001-02,Light Goods Vehicle,Iveco,20,2001,2
8065,10267,2007-08,Light Goods Vehicle,Iveco,20,2007,8
8066,10268,2004-05,Light Goods Vehicle,MAN,48,2004,5
8067,10269,2003-04,Light Goods Vehicle,Volkswagen,50,2003,4
8068,10269,2011-12,Light Goods Vehicle,Volkswagen,50,2011,12
8069,10271,2003-04,Light Goods Vehicle,Iveco,65,2003,4
8070,10271,2007-08,Light Goods Vehicle,Iveco,60,2007,8
8071,10274,2004-05,Light Goods Vehicle,Renault,10,2004,5
8072,10274,2010-11,Light Goods Vehicle,Renault,10,2010,11
8073,10275,2006-07,Light Goods Vehicle,Volkswagen,70,2006,7
8074,10276,2006-07,Light Goods Vehicle,Renault,55,2006,7
8075,10277,2007-08,Personnel Vehicle,Renault,85,2007,8
8076,10278,2002-03,Light Goods Vehicle,Renault,70,2002,3
8077,10279,2003-04,Light Goods Vehicle,DAF,70,2003,4
8078,10285,2002-03,Heavy Goods Vehicle,DAF,30,2002,3
8079,10285,2008-09,Heavy Goods Vehicle,DAF,30,2008,9
8080,10289,2003-04,Heavy Goods Vehicle,DAF,30,2003,4
8081,10289,2011-12,Heavy Goods Vehicle,DAF,30,2011,12
8082,10290,2004-05,Heavy Goods Vehicle,Ford,60,2004,5
8083,10290,2011-12,Heavy Goods Vehicle,Ford,60,2011,12
8084,10291,2006-07,Heavy Goods Vehicle,Ford,50,2006,7
8085,10292,2007-08,Personnel Vehicle,Iveco,70,2007,8
8086,10293,2007-08,Light Goods Vehicle,MAN,48,2007,8
8087,10294,2005-06,Heavy Goods Vehicle,Renault,30,2005,6
8088,10295,2004-05,Light Goods Vehicle,Renault,75,2004,5
8089,10295,2010-11,Light Goods Vehicle,Renault,60,2010,11
8090,10297,2002-03,Light Goods Vehicle,Iveco,0,2002,3
8091,10297,2008-09,Light Goods Vehicle,Iveco,0,2008,9
8092,10298,2004-05,Light Goods Vehicle,MAN,50,2004,5
8093,10298,2010-11,Light Goods Vehicle,MAN,65,2010,11
8094,10300,2006-07,Heavy Goods Vehicle,Iveco,10,2006,7
8095,10303,2005-06,Light Goods Vehicle,Iveco,45,2005,6
8096,10303,2011-12,Light Goods Vehicle,Iveco,10,2011,12
8097,10304,2003-04,Personnel Vehicle,Volkswagen,75,2003,4
8098,10304,2011-12,Personnel Vehicle,Volkswagen,75,2011,12
8099,10305,2006-07,Light Goods Vehicle,MAN,35,2006,7
8100,10310,2007-08,Light Goods Vehicle,Iveco,35,2007,8
8101,10314,2002-03,Light Goods Vehicle,Iveco,0,2002,3
8102,10314,2006-07,Light Goods Vehicle,Iveco,0,2006,7
8103,10314,2010-11,Light Goods Vehicle,Iveco,0,2010,11
8104,10315,2002-03,Light Goods Vehicle,Iveco,0,2002,3
8105,10315,2007-08,Light Goods Vehicle,Iveco,0,2007,8
8106,10316,2009-10,Light Goods Vehicle,Iveco,0,2009,10
8107,10317,2006-07,Heavy Goods Vehicle,Iveco,65,2006,7
8108,10319,2001-02,Light Goods Vehicle,Renault,50,2001,2
8109,10322,2005-06,Light Goods Vehicle,DAF,60,2005,6
8110,10326,2007-08,Light Goods Vehicle,DAF,65,2007,8
8111,10327,2007-08,Light Goods Vehicle,Ford,48,2007,8
8112,10329,2011-12,Light Goods Vehicle,MAN,48,2011,12
8113,10331,2001-02,Light Goods Vehicle,MAN,65,2001,2
8114,10331,2008-09,Light Goods Vehicle,MAN,65,2008,9
8115,10332,2007-08,Heavy Goods Vehicle,MAN,60,2007,8
8116,10334,2005-06,Heavy Goods Vehicle,Iveco,5,2005,6
8117,10335,2006-07,Heavy Goods Vehicle,Iveco,50,2006,7
8118,10338,2005-06,Personnel Vehicle,Iveco,50,2005,6
8119,10339,2005-06,Heavy Goods Vehicle,MAN,30,2005,6
8120,10340,2002-03,Light Goods Vehicle,Iveco,20,2002,3
8121,10340,2007-08,Light Goods Vehicle,Iveco,40,2007,8
8122,10340,2011-12,Light Goods Vehicle,Iveco,30,2011,12
8123,10341,2006-07,Light Goods Vehicle,MAN,20,2006,7
